Sample in Buffer,Sample in Window,TRIGGER,axi_stream_gen_mon_1/rx_axis_tdata[63:0],axi_stream_gen_mon_1/rx_axis_tkeep[7:0],axi_stream_gen_mon_1/rx_axis_tvalid,axi_stream_gen_mon_1/rx_axis_tlast,axi_stream_gen_mon_1/rx_axis_tuser,axi_stream_gen_mon_1/rx_axis_tready,axi_stream_gen_mon_1/tx_axis_tdata[63:0],axi_stream_gen_mon_1/tx_axis_tkeep[7:0],axi_stream_gen_mon_1/tx_axis_tvalid,axi_stream_gen_mon_1/tx_axis_tlast,axi_stream_gen_mon_1/tx_axis_tuser,axi_stream_gen_mon_1/tx_axis_tready_1,axi_stream_gen_mon_1/tx_axis_tdata_lb[63:0],axi_stream_gen_mon_1/tx_axis_tkeep_lb[7:0],axi_stream_gen_mon_1/tx_axis_tvalid_lb,axi_stream_gen_mon_1/tx_axis_tlast_lb,axi_stream_gen_mon_1/tx_axis_tuser_lb,axi_stream_gen_mon_1/rx_axis_tready_lb,axi_stream_gen_mon_1/tx_axis_tdata_g[63:0],axi_stream_gen_mon_1/tx_axis_tkeep_g[7:0],axi_stream_gen_mon_1/tx_axis_tvalid_g,axi_stream_gen_mon_1/tx_axis_tlast_g,axi_stream_gen_mon_1/tx_axis_tuser_g,axi_stream_gen_mon_1/tx_axis_tready
1600,1600,0,bd5abd5abd5abd5a,ff,1,0,0,1,bd61bd61bd61bd61,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd61bd61bd61bd61,ff,1,0,0,1
1601,1601,0,bd5abd5abd5abd5a,ff,1,0,0,1,bd61bd61bd61bd61,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd61bd61bd61bd61,ff,1,0,0,1
1602,1602,0,bd5abd5abd5abd5a,ff,1,0,0,1,bd61bd61bd61bd61,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd61bd61bd61bd61,ff,1,0,0,1
1603,1603,0,bd5abd5abd5abd5a,ff,1,0,0,1,bd61bd61bd61bd61,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd61bd61bd61bd61,ff,1,0,0,1
1604,1604,0,bd5abd5abd5abd5a,ff,1,0,0,1,bd61bd61bd61bd61,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bd61bd61bd61bd61,07,1,1,0,1
1605,1605,0,00003510ec5abd5a,07,1,1,1,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1606,1606,0,5555550000000000,01,0,0,0,1,bd627d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd627d0011110000,ff,1,0,0,1
1607,1607,0,5555550000000000,01,0,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bd62bd62bd62bd62,ff,1,0,0,1
1608,1608,0,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1
1609,1609,0,bd5b7d0011110000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,0
1610,1610,0,bd5bbd5bbd5bbd5b,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,0
1611,1611,0,bd5bbd5bbd5bbd5b,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,0
1612,1612,0,bd5bbd5bbd5bbd5b,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1
1613,1613,0,bd5bbd5bbd5bbd5b,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1
1614,1614,0,bd5bbd5bbd5bbd5b,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1
1615,1615,0,bd5bbd5bbd5bbd5b,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1
1616,1616,0,bd5bbd5bbd5bbd5b,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1
1617,1617,0,bd5bbd5bbd5bbd5b,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1
1618,1618,0,bd5bbd5bbd5bbd5b,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1
1619,1619,0,bd5bbd5bbd5bbd5b,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1
1620,1620,0,bd5bbd5bbd5bbd5b,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1
1621,1621,0,bd5bbd5bbd5bbd5b,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1
1622,1622,0,bd5bbd5bbd5bbd5b,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1
1623,1623,0,bd5bbd5bbd5bbd5b,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1
1624,1624,0,bd5bbd5bbd5bbd5b,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,ff,1,0,0,1
1625,1625,0,0040c302a45bbd5b,07,1,1,1,1,bd62bd62bd62bd62,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bd62bd62bd62bd62,07,1,1,0,1
1626,1626,0,0000000000000000,01,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1627,1627,0,0000000000000000,01,0,0,0,1,bd637d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd637d0011110000,ff,1,0,0,1
1628,1628,0,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bd63bd63bd63bd63,ff,1,0,0,1
1629,1629,0,bd5c7d0011110000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1
1630,1630,0,bd5cbd5cbd5cbd5c,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,0
1631,1631,0,bd5cbd5cbd5cbd5c,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,0
1632,1632,0,bd5cbd5cbd5cbd5c,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1
1633,1633,0,bd5cbd5cbd5cbd5c,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1
1634,1634,0,bd5cbd5cbd5cbd5c,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1
1635,1635,0,bd5cbd5cbd5cbd5c,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1
1636,1636,0,bd5cbd5cbd5cbd5c,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1
1637,1637,0,bd5cbd5cbd5cbd5c,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1
1638,1638,0,bd5cbd5cbd5cbd5c,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1
1639,1639,0,bd5cbd5cbd5cbd5c,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1
1640,1640,0,bd5cbd5cbd5cbd5c,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1
1641,1641,0,bd5cbd5cbd5cbd5c,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1
1642,1642,0,bd5cbd5cbd5cbd5c,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1
1643,1643,0,bd5cbd5cbd5cbd5c,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1
1644,1644,0,bd5cbd5cbd5cbd5c,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,ff,1,0,0,1
1645,1645,0,0059707b1d5cbd5c,07,1,1,1,1,bd63bd63bd63bd63,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bd63bd63bd63bd63,07,1,1,0,1
1646,1646,0,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1647,1647,0,0000000000000000,07,0,0,0,1,bd647d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd647d0011110000,ff,1,0,0,1
1648,1648,0,0000000000000000,07,0,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bd64bd64bd64bd64,ff,1,0,0,1
1649,1649,0,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1
1650,1650,0,bd5d7d0011110000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,0
1651,1651,0,bd5dbd5dbd5dbd5d,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,0
1652,1652,0,bd5dbd5dbd5dbd5d,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,0
1653,1653,0,bd5dbd5dbd5dbd5d,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1
1654,1654,0,bd5dbd5dbd5dbd5d,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1
1655,1655,0,bd5dbd5dbd5dbd5d,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1
1656,1656,0,bd5dbd5dbd5dbd5d,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1
1657,1657,0,bd5dbd5dbd5dbd5d,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1
1658,1658,0,bd5dbd5dbd5dbd5d,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1
1659,1659,0,bd5dbd5dbd5dbd5d,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1
1660,1660,0,bd5dbd5dbd5dbd5d,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1
1661,1661,0,bd5dbd5dbd5dbd5d,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1
1662,1662,0,bd5dbd5dbd5dbd5d,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1
1663,1663,0,bd5dbd5dbd5dbd5d,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1
1664,1664,0,bd5dbd5dbd5dbd5d,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1
1665,1665,0,bd5dbd5dbd5dbd5d,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,ff,1,0,0,1
1666,1666,0,00198669555dbd5d,07,1,1,1,1,bd64bd64bd64bd64,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bd64bd64bd64bd64,07,1,1,0,1
1667,1667,0,5555550000000000,01,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1668,1668,0,5555550000000000,01,0,0,0,1,bd657d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd657d0011110000,ff,1,0,0,1
1669,1669,0,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bd65bd65bd65bd65,ff,1,0,0,1
1670,1670,0,bd5e7d0011110000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1
1671,1671,0,bd5ebd5ebd5ebd5e,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,0
1672,1672,0,bd5ebd5ebd5ebd5e,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,0
1673,1673,0,bd5ebd5ebd5ebd5e,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1
1674,1674,0,bd5ebd5ebd5ebd5e,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1
1675,1675,0,bd5ebd5ebd5ebd5e,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1
1676,1676,0,bd5ebd5ebd5ebd5e,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1
1677,1677,0,bd5ebd5ebd5ebd5e,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1
1678,1678,0,bd5ebd5ebd5ebd5e,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1
1679,1679,0,bd5ebd5ebd5ebd5e,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1
1680,1680,0,bd5ebd5ebd5ebd5e,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1
1681,1681,0,bd5ebd5ebd5ebd5e,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1
1682,1682,0,bd5ebd5ebd5ebd5e,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1
1683,1683,0,bd5ebd5ebd5ebd5e,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1
1684,1684,0,bd5ebd5ebd5ebd5e,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1
1685,1685,0,bd5ebd5ebd5ebd5e,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,ff,1,0,0,1
1686,1686,0,00d89c5f8d5ebd5e,07,1,1,1,1,bd65bd65bd65bd65,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bd65bd65bd65bd65,07,1,1,0,1
1687,1687,0,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1688,1688,0,0000000000000000,07,0,0,0,1,bd667d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd667d0011110000,ff,1,0,0,1
1689,1689,0,0000000000000000,07,0,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bd66bd66bd66bd66,ff,1,0,0,1
1690,1690,0,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1
1691,1691,0,bd5f7d0011110000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,0
1692,1692,0,bd5fbd5fbd5fbd5f,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,0
1693,1693,0,bd5fbd5fbd5fbd5f,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,0
1694,1694,0,bd5fbd5fbd5fbd5f,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1
1695,1695,0,bd5fbd5fbd5fbd5f,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1
1696,1696,0,bd5fbd5fbd5fbd5f,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1
1697,1697,0,bd5fbd5fbd5fbd5f,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1
1698,1698,0,bd5fbd5fbd5fbd5f,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1
1699,1699,0,bd5fbd5fbd5fbd5f,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1
1700,1700,0,bd5fbd5fbd5fbd5f,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1
1701,1701,0,bd5fbd5fbd5fbd5f,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1
1702,1702,0,bd5fbd5fbd5fbd5f,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1
1703,1703,0,bd5fbd5fbd5fbd5f,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1
1704,1704,0,bd5fbd5fbd5fbd5f,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1
1705,1705,0,bd5fbd5fbd5fbd5f,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1
1706,1706,0,bd5fbd5fbd5fbd5f,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,ff,1,0,0,1
1707,1707,0,00986a4dc55fbd5f,07,1,1,1,1,bd66bd66bd66bd66,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bd66bd66bd66bd66,07,1,1,0,1
1708,1708,0,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1709,1709,0,0000000000000000,07,0,0,0,1,bd677d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd677d0011110000,ff,1,0,0,1
1710,1710,0,0000000000000000,07,0,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bd67bd67bd67bd67,ff,1,0,0,1
1711,1711,0,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1
1712,1712,0,bd607d0011110000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,0
1713,1713,0,bd60bd60bd60bd60,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,0
1714,1714,0,bd60bd60bd60bd60,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1
1715,1715,0,bd60bd60bd60bd60,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1
1716,1716,0,bd60bd60bd60bd60,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1
1717,1717,0,bd60bd60bd60bd60,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1
1718,1718,0,bd60bd60bd60bd60,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1
1719,1719,0,bd60bd60bd60bd60,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1
1720,1720,0,bd60bd60bd60bd60,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1
1721,1721,0,bd60bd60bd60bd60,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1
1722,1722,0,bd60bd60bd60bd60,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1
1723,1723,0,bd60bd60bd60bd60,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1
1724,1724,0,bd60bd60bd60bd60,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1
1725,1725,0,bd60bd60bd60bd60,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1
1726,1726,0,bd60bd60bd60bd60,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,ff,1,0,0,1
1727,1727,0,bd60bd60bd60bd60,ff,1,0,0,1,bd67bd67bd67bd67,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bd67bd67bd67bd67,07,1,1,0,1
1728,1728,0,004c42f9b460bd60,07,1,1,1,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1729,1729,0,5555550000000000,01,0,0,0,1,bd687d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd687d0011110000,ff,1,0,0,1
1730,1730,0,5555550000000000,01,0,0,0,1,bd68bd68bd68bd68,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bd68bd68bd68bd68,ff,1,0,0,1
1731,1731,0,0000333300000000,ff,1,0,0,1,bd68bd68bd68bd68,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd68bd68bd68bd68,ff,1,0,0,1
1732,1732,0,bd617d0011110000,ff,1,0,0,1,bd68bd68bd68bd68,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd68bd68bd68bd68,ff,1,0,0,0
1733,1733,0,bd61bd61bd61bd61,ff,1,0,0,1,bd68bd68bd68bd68,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd68bd68bd68bd68,ff,1,0,0,0
1734,1734,0,bd61bd61bd61bd61,ff,1,0,0,1,bd68bd68bd68bd68,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd68bd68bd68bd68,ff,1,0,0,0
1735,1735,0,bd61bd61bd61bd61,ff,1,0,0,1,bd68bd68bd68bd68,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd68bd68bd68bd68,ff,1,0,0,1
