Sample in Buffer,Sample in Window,TRIGGER,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tready,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tready,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tlast,Interface_(i4:s0)_(s_axis_tx_0_1)[2:0],Interface_(i4:s1)_(mac_phy_ch0_m_axis_rx)[2:0],Interface_(i4:s2)_(s_axis_tx_1_1)[2:0],Interface_(i4:s3)_(mac_phy_ch1_m_axis_rx)[2:0],T_Channel_(i4:s0)_(s_axis_tx_0_1)[2:0],T_Channel_(i4:s1)_(mac_phy_ch0_m_axis_rx)[2:0],T_Channel_(i4:s2)_(s_axis_tx_1_1)[2:0],T_Channel_(i4:s3)_(mac_phy_ch1_m_axis_rx)[2:0]
1214,1214,0,9d0c9d0c9d0c9d0c,ff,0,1,1,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1215,1215,0,9d0c9d0c9d0c9d0c,ff,0,1,1,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1216,1216,0,9d0c9d0c9d0c9d0c,ff,0,1,1,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,0,0,0000070000000078,1f,0,0,0,"Active","Inactive","_","Inactive","Stream Beat","No Streams","_","No Streams"
1217,1217,0,9d0c9d0c9d0c9d0c,ff,0,1,1,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,0,0,0000070000000078,1f,0,0,0,"Active","Inactive","_","Inactive","Stream Beat","No Streams","_","No Streams"
1218,1218,0,9d0c9d0c9d0c9d0c,ff,0,1,1,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1219,1219,0,9d0c9d0c9d0c9d0c,1f,0,1,1,1,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1220,1220,0,0000222200000000,ff,0,1,1,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1221,1221,0,9d0d4f0011110000,ff,0,1,1,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1222,1222,0,9d0d9d0d9d0d9d0d,ff,0,1,1,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1223,1223,0,9d0d9d0d9d0d9d0d,ff,0,1,1,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1224,1224,0,9d0d9d0d9d0d9d0d,ff,0,1,0,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1225,1225,0,9d0d9d0d9d0d9d0d,ff,0,1,0,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1226,1226,0,9d0d9d0d9d0d9d0d,ff,0,1,0,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1227,1227,0,9d0d9d0d9d0d9d0d,ff,0,1,1,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1228,1228,0,9d0d9d0d9d0d9d0d,ff,0,1,1,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1229,1229,0,9d0d9d0d9d0d9d0d,ff,0,1,1,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1230,1230,0,9d0d9d0d9d0d9d0d,ff,0,1,1,0,0000000000000000,01,0,0,0,6c856c856c856c85,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1231,1231,0,9d0d9d0d9d0d9d0d,ff,0,1,1,0,0000000000000000,01,0,0,0,6c856c856c856c85,07,0,1,1,1,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Last Stream","No Streams"
1232,1232,0,9d0d9d0d9d0d9d0d,ff,0,1,1,0,0000000000000000,01,0,0,0,0000222200000000,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1233,1233,0,9d0d9d0d9d0d9d0d,ff,0,1,1,0,0000000000000000,01,0,0,0,6c867d0011110000,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1234,1234,0,9d0d9d0d9d0d9d0d,1f,0,1,1,1,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1235,1235,0,0000222200000000,ff,0,1,1,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1236,1236,0,9d0e4f0011110000,ff,0,1,1,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,0,0,0000070000000078,1f,0,0,0,"Active","Inactive","_","Inactive","Stream Beat","No Streams","_","No Streams"
1237,1237,0,9d0e9d0e9d0e9d0e,ff,0,1,1,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,0,0,0000070000000078,1f,0,0,0,"Active","Inactive","_","Inactive","Stream Beat","No Streams","_","No Streams"
1238,1238,0,9d0e9d0e9d0e9d0e,ff,0,1,1,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,0,0,0000070000000078,1f,0,0,0,"Active","Inactive","_","Inactive","Stream Beat","No Streams","_","No Streams"
1239,1239,0,9d0e9d0e9d0e9d0e,ff,0,1,0,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1240,1240,0,9d0e9d0e9d0e9d0e,ff,0,1,0,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1241,1241,0,9d0e9d0e9d0e9d0e,ff,0,1,0,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1242,1242,0,9d0e9d0e9d0e9d0e,ff,0,1,1,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1243,1243,0,9d0e9d0e9d0e9d0e,ff,0,1,1,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1244,1244,0,9d0e9d0e9d0e9d0e,ff,0,1,1,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1245,1245,0,9d0e9d0e9d0e9d0e,ff,0,1,1,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1246,1246,0,9d0e9d0e9d0e9d0e,ff,0,1,1,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1247,1247,0,9d0e9d0e9d0e9d0e,ff,0,1,1,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1248,1248,0,9d0e9d0e9d0e9d0e,ff,0,1,1,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1249,1249,0,9d0e9d0e9d0e9d0e,1f,0,1,1,1,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1250,1250,0,0000222200000000,ff,0,1,1,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1251,1251,0,9d0f4f0011110000,ff,0,1,1,0,0000000000000000,01,0,0,0,6c866c866c866c86,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1252,1252,0,9d0f9d0f9d0f9d0f,ff,0,1,1,0,0000000000000000,01,0,0,0,6c866c866c866c86,07,0,1,1,1,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Last Stream","No Streams"
1253,1253,0,9d0f9d0f9d0f9d0f,ff,0,1,1,0,0000000000000000,01,0,0,0,0000222200000000,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1254,1254,0,9d0f9d0f9d0f9d0f,ff,0,1,0,0,0000000000000000,01,0,0,0,6c877d0011110000,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1255,1255,0,9d0f9d0f9d0f9d0f,ff,0,1,0,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1256,1256,0,9d0f9d0f9d0f9d0f,ff,0,1,0,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1257,1257,0,9d0f9d0f9d0f9d0f,ff,0,1,1,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,0,0,0000070000000078,1f,0,0,0,"Active","Inactive","_","Inactive","Stream Beat","No Streams","_","No Streams"
1258,1258,0,9d0f9d0f9d0f9d0f,ff,0,1,1,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,0,0,0000070000000078,1f,0,0,0,"Active","Inactive","_","Inactive","Stream Beat","No Streams","_","No Streams"
1259,1259,0,9d0f9d0f9d0f9d0f,ff,0,1,1,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1260,1260,0,9d0f9d0f9d0f9d0f,ff,0,1,1,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1261,1261,0,9d0f9d0f9d0f9d0f,ff,0,1,1,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1262,1262,0,9d0f9d0f9d0f9d0f,ff,0,1,1,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1263,1263,0,9d0f9d0f9d0f9d0f,ff,0,1,1,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1264,1264,0,9d0f9d0f9d0f9d0f,1f,0,1,1,1,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1265,1265,0,0000222200000000,ff,0,1,1,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1266,1266,0,9d104f0011110000,ff,0,1,1,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1267,1267,0,9d109d109d109d10,ff,0,1,1,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1268,1268,0,9d109d109d109d10,ff,0,1,1,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1269,1269,0,9d109d109d109d10,ff,0,1,0,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1270,1270,0,9d109d109d109d10,ff,0,1,0,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1271,1271,0,9d109d109d109d10,ff,0,1,0,0,0000000000000000,01,0,0,0,6c876c876c876c87,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1272,1272,0,9d109d109d109d10,ff,0,1,1,0,0000000000000000,01,0,0,0,6c876c876c876c87,07,0,1,1,1,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Last Stream","No Streams"
1273,1273,0,9d109d109d109d10,ff,0,1,1,0,0000000000000000,01,0,0,0,0000222200000000,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1274,1274,0,9d109d109d109d10,ff,0,1,1,0,0000000000000000,01,0,0,0,6c887d0011110000,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1275,1275,0,9d109d109d109d10,ff,0,1,1,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1276,1276,0,9d109d109d109d10,ff,0,1,1,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1277,1277,0,9d109d109d109d10,ff,0,1,1,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,0,0,0000070000000078,1f,0,0,0,"Active","Inactive","_","Inactive","Stream Beat","No Streams","_","No Streams"
1278,1278,0,9d109d109d109d10,ff,0,1,1,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,0,0,0000070000000078,1f,0,0,0,"Active","Inactive","_","Inactive","Stream Beat","No Streams","_","No Streams"
1279,1279,0,9d109d109d109d10,1f,0,1,1,1,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,0,0,0000070000000078,1f,0,0,0,"Active","Inactive","_","Inactive","Last Stream","No Streams","_","No Streams"
1280,1280,0,0000222200000000,ff,0,1,1,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1281,1281,0,9d114f0011110000,ff,0,1,1,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1282,1282,0,9d119d119d119d11,ff,0,1,1,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1283,1283,0,9d119d119d119d11,ff,0,1,1,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1284,1284,0,9d119d119d119d11,ff,0,1,0,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1285,1285,0,9d119d119d119d11,ff,0,1,0,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1286,1286,0,9d119d119d119d11,ff,0,1,0,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1287,1287,0,9d119d119d119d11,ff,0,1,1,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1288,1288,0,9d119d119d119d11,ff,0,1,1,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1289,1289,0,9d119d119d119d11,ff,0,1,1,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1290,1290,0,9d119d119d119d11,ff,0,1,1,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1291,1291,0,9d119d119d119d11,ff,0,1,1,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1292,1292,0,9d119d119d119d11,ff,0,1,1,0,0000000000000000,01,0,0,0,6c886c886c886c88,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1293,1293,0,9d119d119d119d11,ff,0,1,1,0,0000000000000000,01,0,0,0,6c886c886c886c88,07,0,1,1,1,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Last Stream","No Streams"
1294,1294,0,9d119d119d119d11,1f,0,1,1,1,0000000000000000,01,0,0,0,0000222200000000,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1295,1295,0,0000222200000000,ff,0,1,1,0,0000000000000000,01,0,0,0,6c897d0011110000,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1296,1296,0,9d124f0011110000,ff,0,1,1,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1297,1297,0,9d129d129d129d12,ff,0,1,1,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1298,1298,0,9d129d129d129d12,ff,0,1,1,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,0,0,0000070000000078,1f,0,0,0,"Active","Inactive","_","Inactive","Stream Beat","No Streams","_","No Streams"
1299,1299,0,9d129d129d129d12,ff,0,1,0,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,0,0,0000070000000078,1f,0,0,0,"_","Inactive","_","Inactive","_","No Streams","_","No Streams"
1300,1300,0,9d129d129d129d12,ff,0,1,0,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1301,1301,0,9d129d129d129d12,ff,0,1,0,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1302,1302,0,9d129d129d129d12,ff,0,1,1,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1303,1303,0,9d129d129d129d12,ff,0,1,1,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1304,1304,0,9d129d129d129d12,ff,0,1,1,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1305,1305,0,9d129d129d129d12,ff,0,1,1,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1306,1306,0,9d129d129d129d12,ff,0,1,1,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1307,1307,0,9d129d129d129d12,ff,0,1,1,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1308,1308,0,9d129d129d129d12,ff,0,1,1,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1309,1309,0,9d129d129d129d12,1f,0,1,1,1,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1310,1310,0,0000222200000000,ff,0,1,1,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1311,1311,0,9d134f0011110000,ff,0,1,1,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1312,1312,0,9d139d139d139d13,ff,0,1,1,0,0000000000000000,01,0,0,0,6c896c896c896c89,ff,0,1,1,0,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1313,1313,0,9d139d139d139d13,ff,0,1,1,0,0000000000000000,01,0,0,0,6c896c896c896c89,07,0,1,1,1,0000070000000078,1f,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Last Stream","No Streams"
1314,1314,0,9d139d139d139d13,ff,0,1,0,0,0000000000000000,01,0,0,0,0000222200000000,ff,0,1,1,0,0000070000000078,1f,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
